user_id,issue_id,role
13375,50042,supports
13375,50182,supports
13375,50106,supports
13376,50157,supports
13376,50172,supports
13376,50006,supports
13376,50182,supports
13377,50066,supports
13377,50129,supports
13378,50083,supports
13378,50060,supports
13379,50109,supports
13379,50107,supports
13380,50090,supports
13382,50175,supports
13382,50108,supports
13382,50007,supports
13383,50032,supports
13383,50067,supports
13384,50170,supports
13384,50095,supports
13384,50042,supports
13384,50104,supports
13385,50113,supports
13386,50116,supports
13386,50146,supports
13386,50003,supports
13386,50033,supports
13387,50084,supports
13389,50062,supports
13389,50179,supports
13389,50034,supports
13390,50119,supports
13390,50005,supports
13390,50165,supports
13390,50184,supports
13392,50020,supports
13395,50050,supports
13395,50153,supports
13395,50040,supports
13395,50184,supports
13396,50136,supports
13396,50143,supports
13396,50112,supports
13396,50144,supports
13397,50111,supports
13397,50084,supports
13397,50018,supports
13399,50071,supports
13399,50079,supports
13399,50069,supports
13399,50155,supports
13400,50115,supports
13400,50069,supports
13400,50129,supports
13406,50167,supports
13406,50058,supports
13406,50122,supports
13406,50020,supports
13407,50098,supports
13408,50172,supports
13408,50075,supports
13408,50144,supports
13408,50060,supports
13409,50004,supports
13409,50056,supports
13409,50198,supports
13409,50141,supports
13410,50067,supports
13411,50097,supports
13411,50019,supports
13412,50185,supports
13412,50154,supports
13413,50146,supports
13414,50006,supports
13414,50050,supports
13414,50067,supports
13415,50084,supports
13415,50154,supports
13416,50045,supports
13416,50083,supports
13417,50027,supports
13417,50047,supports
13417,50093,supports
13417,50196,supports
13418,50155,supports
13418,50141,supports
13418,50035,supports
13418,50118,supports
13419,50116,supports
13419,50029,supports
13419,50002,supports
13419,50111,supports
13421,50193,supports
13421,50122,supports
13421,50119,supports
13421,50141,supports
13422,50116,supports
13422,50194,supports
13422,50169,supports
13422,50133,supports
13423,50174,supports
13424,50154,supports
13424,50125,supports
13424,50074,supports
13424,50136,supports
13425,50056,supports
13425,50076,supports
13425,50067,supports
13426,50034,supports
13426,50018,supports
13426,50147,supports
13427,50134,supports
13427,50182,supports
13427,50110,supports
13427,50031,supports
13429,50017,supports
13429,50052,supports
13429,50047,supports
13430,50073,supports
13430,50104,supports
13430,50108,supports
13432,50188,supports
13432,50197,supports
13432,50042,supports
13432,50199,supports
13434,50195,supports
13434,50138,supports
13436,50038,supports
13436,50037,supports
13436,50009,supports
13437,50041,supports
13437,50023,supports
13437,50062,supports
13438,50005,supports
13438,50161,supports
13439,50136,supports
13439,50119,supports
13439,50088,supports
13440,50193,supports
13442,50141,supports
13444,50146,supports
13444,50158,supports
13444,50193,supports
13445,50002,supports
13446,50086,supports
13446,50174,supports
13446,50145,supports
13450,50059,supports
13450,50054,supports
13450,50102,supports
13450,50095,supports
13451,50196,supports
13453,50153,supports
13453,50153,supports
13453,50158,supports
13454,50119,supports
13455,50057,supports
13455,50162,supports
13456,50178,supports
13457,50033,supports
13457,50083,supports
13457,50067,supports
13457,50145,supports
13458,50104,supports
13458,50075,supports
13458,50108,supports
13460,50063,supports
13461,50038,supports
13461,50104,supports
13461,50033,supports
13462,50157,supports
13462,50161,supports
13462,50158,supports
13462,50110,supports
13463,50042,supports
13463,50195,supports
13465,50033,supports
13465,50029,supports
13465,50157,supports
13466,50179,supports
13466,50061,supports
13466,50161,supports
13466,50154,supports
13467,50188,supports
13467,50051,supports
13467,50101,supports
13469,50037,supports
13469,50074,supports
13469,50089,supports
13469,50056,supports
13470,50043,supports
13470,50024,supports
13470,50185,supports
13471,50169,supports
13471,50042,supports
13472,50142,supports
13472,50095,supports
13472,50192,supports
13473,50063,supports
13474,50000,supports
13474,50121,supports
13476,50137,supports
13477,50137,supports
13478,50001,supports
13478,50138,supports
13478,50063,supports
13480,50166,supports
13480,50068,supports
13481,50160,supports
13482,50197,supports
13484,50093,supports
13484,50000,supports
13484,50131,supports
13484,50007,supports
13486,50023,supports
13486,50105,supports
13486,50185,supports
13486,50076,supports
13487,50086,supports
13487,50134,supports
13487,50138,supports
13488,50021,supports
13488,50065,supports
13488,50195,supports
13490,50191,supports
13490,50004,supports
13491,50003,supports
13493,50023,supports
13493,50104,supports
13493,50025,supports
13493,50121,supports
13495,50189,supports
13495,50132,supports
13495,50005,supports
13497,50198,supports
13497,50140,supports
13497,50033,supports
13498,50074,supports
13499,50172,supports
13500,50121,supports
13500,50118,supports
13501,50047,supports
13502,50062,supports
13503,50089,supports
13503,50039,supports
13503,50167,supports
13503,50104,supports
13504,50028,supports
13504,50122,supports
13505,50116,supports
13505,50155,supports
13505,50154,supports
13506,50176,supports
13507,50089,supports
13507,50059,supports
13509,50015,supports
13509,50038,supports
13509,50047,supports
13510,50103,supports
13510,50188,supports
13512,50062,supports
13513,50148,supports
13513,50065,supports
13513,50021,supports
13513,50124,supports
13514,50109,supports
13515,50158,supports
13515,50077,supports
13515,50176,supports
13515,50082,supports
13516,50063,supports
13517,50011,supports
13518,50165,supports
13518,50161,supports
13518,50112,supports
13519,50106,supports
13519,50053,supports
13519,50161,supports
13519,50106,supports
13520,50082,supports
13521,50143,supports
13521,50119,supports
13522,50073,supports
13524,50092,supports
13524,50171,supports
13525,50023,supports
13526,50015,supports
13526,50043,supports
13526,50153,supports
13527,50191,supports
13529,50120,supports
13529,50141,supports
13529,50042,supports
13531,50014,supports
13531,50119,supports
13532,50142,supports
13532,50062,supports
13534,50102,supports
13534,50105,supports
13534,50156,supports
13536,50091,supports
13536,50038,supports
13536,50012,supports
13536,50121,supports
13537,50188,supports
13537,50151,supports
13537,50139,supports
13537,50110,supports
13538,50160,supports
13538,50030,supports
13538,50178,supports
13538,50142,supports
13539,50018,supports
13539,50000,supports
13540,50011,supports
13540,50039,supports
13542,50093,supports
13542,50153,supports
13542,50015,supports
13543,50139,supports
13543,50052,supports
13543,50042,supports
13544,50134,supports
13544,50097,supports
13545,50097,supports
13545,50054,supports
13545,50158,supports
13545,50140,supports
13546,50040,supports
13546,50090,supports
13546,50011,supports
13547,50018,supports
13548,50090,supports
13548,50048,supports
13548,50082,supports
13549,50097,supports
13549,50090,supports
13549,50042,supports
13549,50025,supports
13551,50160,supports
13551,50178,supports
13551,50154,supports
13552,50161,supports
13552,50034,supports
13555,50117,supports
13555,50033,supports
13556,50111,supports
13556,50169,supports
13556,50026,supports
13557,50083,supports
13558,50069,supports
13559,50096,supports
13559,50144,supports
13561,50129,supports
13561,50144,supports
13561,50041,supports
13561,50091,supports
13562,50106,supports
13562,50017,supports
13563,50080,supports
13564,50085,supports
13565,50089,supports
13565,50109,supports
13565,50160,supports
13566,50026,supports
13566,50097,supports
13566,50199,supports
13567,50047,supports
13567,50168,supports
13567,50056,supports
13567,50056,supports
13568,50033,supports
13568,50146,supports
13568,50134,supports
13568,50017,supports
13569,50158,supports
13570,50024,supports
13570,50086,supports
13571,50013,supports
13571,50186,supports
13572,50059,supports
13572,50013,supports
13573,50192,supports
13573,50134,supports
13574,50168,supports
13574,50003,supports
13574,50020,supports
13574,50040,supports
13575,50081,supports
13577,50071,supports
13577,50158,supports
13577,50055,supports
13577,50091,supports
13578,50064,supports
13578,50069,supports
13579,50089,supports
13580,50109,supports
13580,50128,supports
13581,50023,supports
13581,50092,supports
13581,50059,supports
13582,50011,supports
13583,50091,supports
13583,50054,supports
13584,50058,supports
13584,50195,supports
13585,50053,supports
13586,50122,supports
13586,50053,supports
13586,50024,supports
13586,50171,supports
13587,50150,supports
13587,50168,supports
13587,50018,supports
13587,50119,supports
13589,50156,supports
13589,50198,supports
13590,50044,supports
13591,50088,supports
13591,50000,supports
13591,50111,supports
13592,50018,supports
13592,50106,supports
13592,50026,supports
13592,50057,supports
13593,50125,supports
13593,50013,supports
13593,50144,supports
13594,50128,supports
13594,50177,supports
13594,50000,supports
13594,50019,supports
13595,50195,supports
13595,50067,supports
13596,50152,supports
13597,50010,supports
13598,50119,supports
13598,50191,supports
13598,50066,supports
13599,50148,supports
13599,50039,supports
13599,50049,supports
13599,50187,supports
13600,50096,supports
13600,50112,supports
13600,50017,supports
13600,50195,supports
13602,50027,supports
13602,50114,supports
13603,50155,supports
13603,50017,supports
13603,50184,supports
13604,50062,supports
13604,50035,supports
13604,50122,supports
13605,50135,supports
13605,50125,supports
13608,50173,supports
13609,50065,supports
13609,50191,supports
13610,50174,supports
13610,50028,supports
13610,50129,supports
13611,50178,supports
13611,50169,supports
13611,50097,supports
13612,50034,supports
13612,50080,supports
13612,50139,supports
13612,50072,supports
13613,50001,supports
13613,50169,supports
13613,50020,supports
13616,50015,supports
13616,50012,supports
13616,50165,supports
13617,50031,supports
13618,50130,supports
13620,50029,supports
13620,50085,supports
13620,50008,supports
13620,50061,supports
13621,50025,supports
13622,50141,supports
13622,50038,supports
13622,50095,supports
13623,50122,supports
13623,50045,supports
13623,50009,supports
13623,50065,supports
13624,50178,supports
13624,50014,supports
13624,50003,supports
13625,50079,supports
13625,50054,supports
13625,50011,supports
13625,50061,supports
13627,50144,supports
13628,50198,supports
13628,50012,supports
13628,50054,supports
13628,50117,supports
13629,50132,supports
13629,50153,supports
13632,50052,supports
13632,50198,supports
13632,50174,supports
13632,50085,supports
13633,50134,supports
13633,50173,supports
13633,50181,supports
13633,50142,supports
13635,50008,supports
13635,50059,supports
13635,50021,supports
13635,50052,supports
13636,50093,supports
13636,50164,supports
13637,50051,supports
13637,50108,supports
13637,50160,supports
13637,50125,supports
13638,50021,supports
13638,50028,supports
13638,50112,supports
13638,50145,supports
13639,50170,supports
13639,50116,supports
13639,50068,supports
13641,50077,supports
13641,50028,supports
13642,50154,supports
13642,50170,supports
13642,50084,supports
13643,50000,supports
13643,50172,supports
13644,50025,supports
13644,50017,supports
13644,50043,supports
13645,50107,supports
13645,50091,supports
13645,50190,supports
13645,50167,supports
13646,50199,supports
13646,50191,supports
13648,50149,supports
13648,50159,supports
13650,50098,supports
13650,50142,supports
13650,50160,supports
13652,50187,supports
13652,50066,supports
13653,50016,supports
13653,50026,supports
13653,50053,supports
13654,50161,supports
13654,50019,supports
13654,50067,supports
13655,50130,supports
13655,50077,supports
13655,50021,supports
13655,50028,supports
13657,50048,supports
13657,50058,supports
13657,50010,supports
13657,50061,supports
13659,50051,supports
13659,50041,supports
13659,50002,supports
13659,50138,supports
13660,50090,supports
13660,50086,supports
13660,50069,supports
13660,50053,supports
13661,50015,supports
13661,50185,supports
13661,50182,supports
13661,50113,supports
13663,50166,supports
13663,50139,supports
13664,50116,supports
13664,50005,supports
13664,50026,supports
13665,50116,supports
13666,50169,supports
13667,50021,supports
13667,50062,supports
13667,50154,supports
